precinct,election_id,registered_voters,ballots_total
68086.0,16,1261.0,642.0
68086.0,17,1372.0,262.0
68086.0,26,1220.0,346.0
68086.0,28,1123.0,150.0
68086.0,29,1422.0,552.0
68091.0,1,249.0,132.0
68091.0,5,236.0,87.0
68091.0,6,301.0,63.0
68091.0,7,823.0,338.0
68091.0,9,790.0,603.0
68091.0,10,719.0,162.0
68091.0,12,711.0,247.0
68091.0,16,687.0,380.0
68091.0,17,646.0,184.0
68091.0,19,660.0,441.0
68091.0,20,0.0,0.0
68091.0,26,641.0,205.0
68091.0,28,579.0,141.0
68091.0,29,750.0,373.0
68094.0,1,3650.0,982.0
68094.0,5,3618.0,983.0
68094.0,6,1575.0,232.0
68094.0,7,1558.0,611.0
68094.0,9,1497.0,1103.0
68094.0,10,1406.0,178.0
68094.0,12,1393.0,467.0
68094.0,16,1334.0,691.0
68094.0,17,1266.0,278.0
68094.0,19,1253.0,885.0
68094.0,20,4.0,0.0
68094.0,26,1106.0,357.0
68094.0,28,1056.0,93.0
68094.0,29,1322.0,592.0
68096.0,17,1223.0,438.0
68096.0,26,1156.0,458.0
68096.0,28,1120.0,255.0
68096.0,29,1456.0,803.0
68098.0,1,967.0,304.0
68098.0,5,947.0,240.0
68098.0,6,2143.0,307.0
68098.0,7,2106.0,787.0
68098.0,9,2011.0,1404.0
68098.0,10,1879.0,308.0
68098.0,12,1867.0,602.0
68098.0,16,1806.0,893.0
68098.0,17,1529.0,375.0
68098.0,19,1523.0,1077.0
68098.0,26,1395.0,555.0
68098.0,28,1292.0,169.0
68098.0,29,1608.0,827.0
68099.0,6,1208.0,226.0
68099.0,7,1169.0,447.0
68099.0,9,1115.0,830.0
68099.0,10,1038.0,146.0
68099.0,12,999.0,353.0
68099.0,16,987.0,454.0
68100.0,1,3724.0,1074.0
68100.0,5,3641.0,1031.0
68100.0,6,964.0,127.0
68100.0,7,941.0,332.0
68100.0,9,924.0,672.0
68100.0,10,884.0,104.0
68100.0,12,875.0,271.0
68100.0,16,848.0,504.0
68100.0,17,835.0,168.0
68100.0,19,845.0,531.0
68100.0,26,697.0,200.0
68100.0,28,654.0,57.0
68100.0,29,827.0,325.0
68102.0,26,925.0,339.0
68102.0,28,851.0,116.0
68102.0,29,1099.0,559.0
68103.0,1,2801.0,860.0
68103.0,5,2712.0,758.0
68103.0,6,4484.0,733.0
68103.0,7,4397.0,1714.0
68103.0,9,4176.0,3090.0
68103.0,10,3890.0,583.0
68103.0,12,3842.0,1328.0
68103.0,16,1844.0,849.0
68103.0,17,1752.0,358.0
68103.0,19,1811.0,1128.0
68103.0,20,2.0,1.0
68103.0,26,1466.0,455.0
68103.0,28,1361.0,166.0
68103.0,29,1687.0,809.0
68104.0,26,932.0,344.0
68104.0,28,906.0,140.0
68104.0,29,1134.0,598.0
68106.0,1,726.0,266.0
68106.0,5,718.0,255.0
68106.0,6,1274.0,228.0
68106.0,7,1234.0,506.0
68106.0,9,1206.0,913.0
68106.0,10,1130.0,169.0
68106.0,12,1112.0,398.0
68106.0,16,2281.0,1208.0
68106.0,17,2179.0,500.0
68106.0,19,2228.0,1584.0
68106.0,20,5.0,3.0
68106.0,26,1164.0,395.0
68106.0,28,1112.0,116.0
68106.0,29,1385.0,602.0
68107.0,6,544.0,63.0
68107.0,7,534.0,182.0
68107.0,9,507.0,350.0
68107.0,10,493.0,42.0
68107.0,12,488.0,141.0
68107.0,16,1370.0,725.0
68107.0,17,1266.0,272.0
68107.0,19,1277.0,912.0
68107.0,20,3.0,0.0
68107.0,26,1428.0,516.0
68107.0,28,1338.0,171.0
68107.0,29,1782.0,784.0
68114.0,26,945.0,344.0
68114.0,28,866.0,108.0
68114.0,29,1121.0,540.0
68115.0,6,1648.0,261.0
68115.0,7,1631.0,652.0
68115.0,9,1568.0,1176.0
68115.0,10,1452.0,203.0
68115.0,12,1434.0,447.0
68115.0,16,1392.0,788.0
68115.0,17,1313.0,295.0
68115.0,19,1321.0,1021.0
68115.0,20,4.0,0.0
68115.0,26,1245.0,437.0
68115.0,28,1175.0,118.0
68115.0,29,1476.0,774.0
68119.0,1,2450.0,644.0
68119.0,5,2374.0,662.0
68119.0,6,2354.0,374.0
68119.0,7,2319.0,981.0
68119.0,9,2190.0,1624.0
68119.0,10,2083.0,288.0
68119.0,12,2067.0,748.0
68119.0,16,1434.0,749.0
68119.0,17,1360.0,280.0
68119.0,26,1299.0,454.0
68119.0,28,1242.0,184.0
68119.0,29,1522.0,710.0
68123.0,1,1727.0,680.0
68123.0,5,1686.0,646.0
68123.0,6,1663.0,359.0
68123.0,7,1621.0,824.0
68123.0,9,1579.0,1266.0
68123.0,10,1489.0,330.0
68123.0,12,1475.0,545.0
68123.0,16,1426.0,848.0
68123.0,17,1056.0,289.0
68123.0,19,1078.0,819.0
68123.0,20,0.0,0.0
68123.0,26,975.0,377.0
68123.0,28,942.0,116.0
68123.0,29,1117.0,674.0
68128.0,1,2762.0,936.0
68128.0,5,2709.0,862.0
68128.0,6,2497.0,440.0
68128.0,7,2463.0,1081.0
68128.0,9,2375.0,1819.0
68128.0,10,2233.0,339.0
68128.0,12,2216.0,744.0
68128.0,16,2127.0,1266.0
68128.0,17,2529.0,559.0
68128.0,26,1189.0,422.0
68128.0,28,1146.0,139.0
68128.0,29,1435.0,795.0
68129.0,26,1202.0,407.0
68129.0,28,1166.0,156.0
68129.0,29,1459.0,683.0
68130.0,1,2119.0,642.0
68130.0,5,2090.0,630.0
68130.0,6,2264.0,410.0
68130.0,7,2249.0,989.0
68130.0,9,2179.0,1641.0
68130.0,10,2050.0,321.0
68130.0,12,2033.0,694.0
68130.0,16,1938.0,1092.0
68130.0,17,1357.0,328.0
68130.0,26,1299.0,540.0
68130.0,28,1265.0,155.0
68130.0,29,1536.0,934.0
68131.0,1,1000.0,344.0
68131.0,5,990.0,320.0
68131.0,6,981.0,184.0
68131.0,7,975.0,424.0
68131.0,9,937.0,700.0
68131.0,10,892.0,137.0
68131.0,12,889.0,328.0
68131.0,16,864.0,395.0
68131.0,17,819.0,144.0
68131.0,19,861.0,601.0
68131.0,26,814.0,275.0
68131.0,28,799.0,94.0
68131.0,29,999.0,495.0
68132.0,26,927.0,329.0
68132.0,28,883.0,132.0
68132.0,29,1128.0,690.0
68133.0,1,1166.0,376.0
68133.0,5,1144.0,364.0
68133.0,6,1152.0,223.0
68133.0,7,1132.0,517.0
68133.0,9,1097.0,870.0
68133.0,10,1014.0,174.0
68133.0,12,996.0,367.0
68133.0,16,1568.0,963.0
68133.0,17,577.0,141.0
68133.0,26,528.0,206.0
68133.0,28,507.0,71.0
68133.0,29,605.0,384.0
68135.0,1,3386.0,1144.0
68135.0,5,3318.0,1038.0
68135.0,6,3264.0,585.0
68135.0,7,3233.0,1378.0
68135.0,9,3133.0,2400.0
68135.0,10,2880.0,478.0
68135.0,12,2855.0,1048.0
68135.0,16,1311.0,751.0
68135.0,17,2160.0,572.0
68135.0,26,1224.0,470.0
68135.0,28,1173.0,188.0
68135.0,29,1515.0,743.0
68137.0,1,1507.0,480.0
68137.0,5,1494.0,438.0
68137.0,6,3460.0,751.0
68137.0,7,3422.0,1650.0
68137.0,9,3295.0,2649.0
68137.0,10,3026.0,544.0
68137.0,12,3014.0,1065.0
68137.0,17,2145.0,534.0
68137.0,19,2168.0,1555.0
68137.0,20,2.0,0.0
68137.0,26,1160.0,376.0
68137.0,28,1133.0,171.0
68137.0,29,1493.0,734.0
68138.0,1,3129.0,1484.0
68138.0,5,3150.0,1262.0
68138.0,6,1345.0,369.0
68138.0,7,1365.0,808.0
68138.0,9,1355.0,1140.0
68138.0,10,1251.0,311.0
68138.0,12,1251.0,504.0
68138.0,16,1194.0,805.0
68138.0,17,1132.0,416.0
68138.0,19,1199.0,951.0
68138.0,26,1119.0,466.0
68138.0,28,1123.0,221.0
68138.0,29,1413.0,825.0
68145.0,1,1422.0,1236.0
68145.0,2,1395.0,523.0
68145.0,5,1382.0,808.0
68145.0,6,733.0,245.0
68145.0,7,721.0,476.0
68145.0,9,694.0,616.0
68145.0,10,652.0,222.0
68145.0,12,650.0,356.0
68145.0,17,597.0,279.0
68145.0,19,610.0,523.0
68145.0,20,2.0,1.0
68145.0,26,564.0,269.0
68145.0,28,562.0,126.0
68145.0,29,637.0,480.0
68146.0,6,643.0,323.0
68146.0,7,637.0,473.0
68146.0,9,671.0,599.0
68146.0,10,641.0,302.0
68146.0,12,644.0,401.0
68146.0,17,627.0,303.0
68146.0,19,626.0,566.0
68146.0,20,2.0,0.0
68146.0,26,590.0,381.0
68146.0,28,582.0,271.0
68146.0,29,616.0,507.0
68150.0,26,881.0,277.0
68150.0,28,825.0,88.0
68150.0,29,1019.0,527.0
68152.0,17,931.0,295.0
68152.0,26,844.0,346.0
68152.0,28,810.0,119.0
68152.0,29,1042.0,641.0
68156.0,6,0.0,0.0
68156.0,7,0.0,0.0
68156.0,9,0.0,0.0
68156.0,10,0.0,0.0
68156.0,12,0.0,0.0
68156.0,16,2098.0,1288.0
68156.0,17,704.0,187.0
68156.0,26,698.0,252.0
68156.0,28,646.0,91.0
68156.0,29,833.0,398.0
68158.0,1,2774.0,1684.0
68158.0,2,2828.0,590.0
68158.0,5,2757.0,1249.0
68158.0,6,2675.0,757.0
68158.0,7,2589.0,1414.0
68158.0,9,2459.0,2020.0
68158.0,10,2232.0,449.0
68158.0,12,2194.0,971.0
68158.0,16,2133.0,1394.0
68158.0,17,1915.0,700.0
68158.0,26,1147.0,525.0
68158.0,28,1129.0,248.0
68158.0,29,1331.0,929.0
68159.0,26,571.0,262.0
68159.0,28,559.0,138.0
68159.0,29,672.0,435.0
68160.0,17,0.0,0.0
68160.0,19,0.0,1.0
68160.0,20,0.0,0.0
68160.0,26,0.0,0.0
68160.0,28,0.0,0.0
68160.0,29,0.0,0.0
68161.0,17,626.0,249.0
68161.0,19,653.0,577.0
68161.0,20,0.0,0.0
68161.0,21,593.0,95.0
68161.0,26,595.0,308.0
68161.0,28,583.0,122.0
68161.0,29,702.0,508.0
68162.0,6,1576.0,271.0
68162.0,7,1572.0,668.0
68162.0,9,1535.0,1128.0
68162.0,10,1427.0,184.0
68162.0,12,1421.0,478.0
68162.0,16,1369.0,739.0
68162.0,17,1303.0,277.0
68162.0,19,1294.0,935.0
68162.0,20,3.0,1.0
68162.0,26,1207.0,391.0
68162.0,28,1137.0,131.0
68162.0,29,1450.0,644.0
68163.0,1,0.0,0.0
68163.0,2,0.0,0.0
68163.0,5,0.0,0.0
68163.0,6,0.0,0.0
68163.0,7,0.0,0.0
68163.0,9,0.0,0.0
68163.0,10,0.0,0.0
68163.0,12,0.0,0.0
68163.0,13,0.0,0.0
68163.0,16,0.0,0.0
68163.0,17,186.0,83.0
68163.0,19,186.0,148.0
68163.0,20,0.0,0.0
68163.0,21,162.0,25.0
68163.0,26,147.0,60.0
68163.0,28,146.0,30.0
68163.0,29,137.0,113.0
68166.0,6,1196.0,222.0
68166.0,7,1159.0,492.0
68166.0,9,1116.0,865.0
68166.0,10,1056.0,162.0
68166.0,12,1046.0,388.0
68166.0,16,1025.0,529.0
68166.0,17,964.0,192.0
68166.0,19,980.0,691.0
68166.0,20,1.0,0.0
68166.0,26,978.0,343.0
68166.0,28,943.0,83.0
68166.0,29,1228.0,589.0
68167.0,1,318.0,188.0
68167.0,2,333.0,55.0
68167.0,5,352.0,168.0
68167.0,6,360.0,93.0
68167.0,7,368.0,207.0
68167.0,9,377.0,327.0
68167.0,10,318.0,57.0
68167.0,12,317.0,129.0
68167.0,16,259.0,184.0
68177.0,1,833.0,254.0
68177.0,5,812.0,259.0
68177.0,6,1632.0,293.0
68177.0,7,1616.0,676.0
68177.0,9,1533.0,1168.0
68177.0,10,1426.0,204.0
68177.0,12,1416.0,542.0
68177.0,16,1366.0,836.0
68177.0,17,1274.0,307.0
68177.0,20,0.0,0.0
68177.0,26,1151.0,390.0
68177.0,28,1072.0,124.0
68177.0,29,1352.0,712.0
68179.0,1,1043.0,356.0
68179.0,5,995.0,337.0
68179.0,6,979.0,206.0
68179.0,7,963.0,465.0
68179.0,9,938.0,755.0
68179.0,10,856.0,170.0
68179.0,12,856.0,313.0
68179.0,16,2575.0,1479.0
68179.0,17,2431.0,635.0
68179.0,19,2467.0,1826.0
68179.0,20,2.0,0.0
68179.0,26,1031.0,419.0
68179.0,28,1003.0,195.0
68179.0,29,1264.0,682.0
68180.0,1,455.0,112.0
68180.0,5,443.0,94.0
68180.0,6,436.0,63.0
68180.0,7,425.0,158.0
68180.0,9,394.0,269.0
68180.0,10,349.0,39.0
68180.0,12,346.0,102.0
68180.0,16,308.0,157.0
68180.0,17,290.0,74.0
68180.0,19,281.0,174.0
68181.0,1,1064.0,312.0
68181.0,5,1054.0,261.0
68181.0,6,1029.0,154.0
68181.0,7,1004.0,364.0
68181.0,9,941.0,689.0
68181.0,10,876.0,106.0
68181.0,12,858.0,263.0
68181.0,16,815.0,370.0
68181.0,17,757.0,148.0
68181.0,19,764.0,477.0
68183.0,1,1369.0,570.0
68183.0,5,1379.0,529.0
68183.0,6,1366.0,349.0
68183.0,7,1352.0,674.0
68183.0,9,1311.0,1059.0
68183.0,10,1196.0,273.0
68183.0,12,1189.0,470.0
68183.0,16,1470.0,720.0
68183.0,17,1399.0,275.0
68183.0,19,1427.0,1035.0
68183.0,20,3.0,1.0
68183.0,26,1256.0,486.0
68183.0,28,1149.0,158.0
68183.0,29,1548.0,734.0
68185.0,1,3220.0,1446.0
68185.0,5,3225.0,1176.0
68185.0,6,3202.0,772.0
68185.0,7,3168.0,1460.0
68185.0,9,3035.0,2403.0
68185.0,10,2707.0,542.0
68185.0,12,2675.0,1021.0
68185.0,16,2555.0,1422.0
68185.0,17,2364.0,800.0
68185.0,19,2435.0,1643.0
68185.0,20,2.0,1.0
68185.0,26,996.0,388.0
68185.0,28,811.0,226.0
68185.0,29,1085.0,612.0
68188.0,1,1035.0,292.0
68188.0,5,1033.0,299.0
68188.0,6,1026.0,161.0
68188.0,7,1035.0,401.0
68188.0,9,951.0,674.0
68188.0,10,824.0,129.0
68188.0,12,807.0,250.0
68188.0,16,738.0,349.0
68188.0,17,707.0,124.0
68188.0,26,622.0,228.0
68188.0,28,586.0,96.0
68188.0,29,761.0,448.0
68189.0,26,1507.0,619.0
68189.0,28,1439.0,310.0
68189.0,29,1864.0,897.0
68190.0,26,958.0,375.0
68190.0,28,928.0,215.0
68190.0,29,1252.0,589.0
68191.0,26,650.0,281.0
68191.0,28,627.0,160.0
68191.0,29,805.0,472.0
68192.0,26,567.0,231.0
68192.0,28,554.0,119.0
68192.0,29,784.0,397.0
68194.0,6,3248.0,740.0
68194.0,7,3193.0,1426.0
68194.0,9,3034.0,2402.0
68194.0,10,2717.0,601.0
68194.0,12,2694.0,1080.0
68194.0,16,2485.0,1490.0
68194.0,17,2257.0,783.0
68194.0,19,2309.0,1562.0
68194.0,20,8.0,3.0
68194.0,26,1230.0,511.0
68194.0,28,1157.0,254.0
68194.0,29,1504.0,780.0
68195.0,1,3723.0,1728.0
68195.0,5,3635.0,1481.0
68195.0,6,1318.0,284.0
68195.0,7,1322.0,602.0
68195.0,9,1300.0,1040.0
68195.0,10,1189.0,220.0
68195.0,12,1189.0,443.0
68195.0,16,1081.0,702.0
68195.0,17,1006.0,365.0
68195.0,19,1051.0,764.0
68195.0,20,1.0,0.0
68195.0,26,1031.0,406.0
68195.0,28,1030.0,186.0
68195.0,29,1343.0,720.0
68196.0,6,2297.0,556.0
68196.0,7,2296.0,1125.0
68196.0,9,2210.0,1820.0
68196.0,10,2035.0,414.0
68196.0,12,2013.0,817.0
68196.0,16,1916.0,1206.0
68196.0,17,1760.0,629.0
68196.0,20,3.0,0.0
68196.0,26,1043.0,458.0
68196.0,28,1022.0,161.0
68196.0,29,1326.0,650.0
68197.0,1,1755.0,948.0
68197.0,5,1755.0,795.0
68197.0,6,1732.0,488.0
68197.0,7,1697.0,865.0
68197.0,9,1628.0,1364.0
68197.0,10,1476.0,325.0
68197.0,12,1461.0,609.0
68197.0,16,1344.0,883.0
68197.0,17,1262.0,518.0
68197.0,19,1330.0,971.0
68197.0,20,1.0,0.0
68197.0,26,960.0,462.0
68197.0,28,946.0,273.0
68197.0,29,1225.0,668.0
68212.0,1,439.0,128.0
68212.0,5,413.0,153.0
68212.0,6,404.0,86.0
68212.0,7,401.0,175.0
68212.0,9,371.0,286.0
68212.0,10,327.0,61.0
68212.0,12,322.0,118.0
68213.0,6,619.0,99.0
68213.0,7,620.0,212.0
68213.0,9,583.0,406.0
68213.0,10,557.0,78.0
68213.0,12,550.0,168.0
68214.0,1,115.0,50.0
68214.0,2,115.0,22.0
68214.0,5,113.0,34.0
68214.0,6,112.0,11.0
68214.0,7,108.0,44.0
68214.0,9,99.0,70.0
68214.0,10,91.0,14.0
68214.0,12,90.0,33.0
68215.0,1,389.0,64.0
68215.0,2,399.0,41.0
68215.0,5,403.0,67.0
68215.0,6,392.0,28.0
68215.0,7,383.0,111.0
68215.0,9,344.0,261.0
68215.0,10,336.0,34.0
68215.0,12,335.0,79.0
68216.0,1,1491.0,498.0
68216.0,5,1498.0,426.0
68216.0,6,1072.0,208.0
68216.0,7,1060.0,483.0
68216.0,9,1021.0,798.0
68216.0,10,960.0,157.0
68216.0,12,952.0,368.0
68217.0,1,296.0,104.0
68217.0,5,295.0,79.0
68217.0,6,299.0,57.0
68217.0,7,294.0,109.0
68217.0,9,281.0,206.0
68217.0,10,277.0,40.0
68217.0,12,269.0,97.0
68273.0,6,1539.0,389.0
68273.0,7,1537.0,902.0
68273.0,9,1510.0,1288.0
68273.0,10,1422.0,320.0
68273.0,12,1420.0,641.0
68273.0,16,1340.0,895.0
68273.0,17,1262.0,468.0
68273.0,19,1329.0,1038.0
68273.0,20,2.0,2.0
68273.0,26,1235.0,601.0
68273.0,28,1209.0,315.0
68273.0,29,1568.0,971.0
68279.0,1,1057.0,396.0
68279.0,2,1068.0,199.0
68279.0,5,1069.0,375.0
68279.0,6,1073.0,232.0
68279.0,7,1046.0,491.0
68279.0,9,1005.0,780.0
68279.0,10,909.0,158.0
68279.0,12,895.0,314.0
68279.0,16,865.0,505.0
68279.0,17,815.0,230.0
68279.0,19,842.0,611.0
68279.0,20,2.0,0.0
68279.0,21,760.0,71.0
68279.0,26,751.0,257.0
68279.0,28,732.0,116.0
68279.0,29,932.0,489.0
68283.0,1,3155.0,2172.0
68283.0,2,3175.0,995.0
68283.0,5,3149.0,1616.0
68283.0,6,3122.0,1049.0
68283.0,7,3095.0,1908.0
68283.0,9,3048.0,2554.0
68283.0,10,2892.0,842.0
68283.0,12,2877.0,1416.0
68283.0,16,2748.0,1918.0
68283.0,17,2656.0,1038.0
68283.0,19,2750.0,2274.0
68283.0,20,5.0,1.0
68283.0,26,948.0,459.0
68283.0,28,899.0,243.0
68283.0,29,1090.0,694.0
68287.0,1,2471.0,1170.0
68287.0,5,2455.0,1033.0
68287.0,6,1951.0,451.0
68287.0,7,1920.0,1004.0
68287.0,9,1895.0,1541.0
68287.0,10,1764.0,366.0
68287.0,12,1752.0,701.0
68287.0,17,598.0,194.0
68287.0,19,617.0,463.0
68287.0,20,0.0,0.0
68287.0,26,605.0,255.0
68287.0,28,602.0,120.0
68287.0,29,701.0,400.0
68293.0,26,848.0,415.0
68293.0,28,809.0,167.0
68293.0,29,957.0,607.0
68296.0,1,864.0,332.0
68296.0,5,775.0,227.0
68296.0,6,2604.0,469.0
68296.0,7,2587.0,1043.0
68296.0,9,2477.0,1817.0
68296.0,10,2370.0,326.0
68296.0,12,2334.0,918.0
68296.0,16,2483.0,1362.0
68296.0,17,2370.0,539.0
68296.0,26,1086.0,337.0
68296.0,28,1014.0,109.0
68296.0,29,1327.0,560.0
68297.0,1,1740.0,414.0
68297.0,5,1680.0,382.0
68297.0,6,1809.0,260.0
68297.0,7,1780.0,612.0
68297.0,9,1691.0,1206.0
68297.0,10,1583.0,196.0
68297.0,12,1563.0,452.0
68297.0,16,1495.0,740.0
68297.0,17,1410.0,308.0
68297.0,19,1476.0,967.0
68297.0,20,2.0,1.0
68297.0,26,685.0,208.0
68297.0,28,651.0,64.0
68297.0,29,805.0,361.0
68302.0,1,744.0,124.0
68302.0,5,721.0,129.0
68302.0,6,701.0,63.0
68302.0,7,690.0,199.0
68302.0,9,669.0,442.0
68302.0,10,620.0,80.0
68302.0,12,611.0,164.0
68302.0,16,1111.0,520.0
68302.0,17,1043.0,217.0
68302.0,19,1014.0,695.0
68302.0,20,1.0,0.0
68302.0,26,965.0,319.0
68302.0,28,871.0,108.0
68302.0,29,1076.0,524.0
68305.0,6,231.0,19.0
68305.0,7,232.0,86.0
68305.0,9,222.0,141.0
68305.0,10,193.0,9.0
68305.0,12,193.0,49.0
68305.0,16,471.0,236.0
68305.0,17,468.0,62.0
68305.0,19,473.0,315.0
68305.0,20,4.0,0.0
68305.0,26,410.0,93.0
68305.0,28,378.0,23.0
68305.0,29,495.0,211.0
68306.0,1,927.0,366.0
68306.0,2,908.0,205.0
68306.0,5,835.0,271.0
68306.0,6,1694.0,289.0
68306.0,7,3140.0,1505.0
68306.0,9,3042.0,2399.0
68306.0,10,2805.0,534.0
68306.0,12,2778.0,1041.0
68306.0,16,1661.0,689.0
68306.0,17,1556.0,293.0
68306.0,19,1565.0,1019.0
68306.0,20,2.0,1.0
68306.0,26,1292.0,404.0
68306.0,28,1219.0,150.0
68306.0,29,1510.0,726.0
68311.0,5,55.0,24.0
68311.0,7,60.0,34.0
68311.0,9,55.0,51.0
68311.0,10,47.0,12.0
68311.0,12,48.0,21.0
68311.0,13,47.0,2.0
68311.0,16,42.0,26.0
68315.0,1,1931.0,1244.0
68315.0,2,1921.0,542.0
68315.0,5,1917.0,963.0
68315.0,6,1897.0,585.0
68315.0,7,1892.0,1201.0
68315.0,9,1878.0,1621.0
68315.0,10,1780.0,557.0
68315.0,12,1770.0,882.0
68315.0,16,1662.0,1156.0
68315.0,17,887.0,382.0
68315.0,26,889.0,423.0
68315.0,28,885.0,251.0
68315.0,29,1034.0,730.0
68316.0,1,1161.0,738.0
68316.0,2,1182.0,295.0
68316.0,5,1177.0,537.0
68316.0,6,965.0,272.0
68316.0,7,939.0,528.0
68316.0,9,922.0,798.0
68316.0,10,838.0,229.0
68316.0,12,832.0,393.0
68316.0,16,808.0,533.0
68316.0,17,800.0,317.0
68316.0,19,806.0,635.0
68316.0,20,3.0,0.0
68316.0,21,742.0,98.0
68316.0,26,753.0,333.0
68316.0,28,728.0,143.0
68316.0,29,871.0,562.0
68318.0,1,2312.0,1460.0
68318.0,2,2366.0,519.0
68318.0,5,2351.0,1025.0
68318.0,6,1406.0,266.0
68318.0,7,1404.0,647.0
68318.0,9,1370.0,1106.0
68318.0,10,1220.0,155.0
68318.0,12,1200.0,435.0
68318.0,16,1169.0,689.0
68318.0,17,1151.0,276.0
68318.0,19,1197.0,875.0
68318.0,20,3.0,2.0
68318.0,21,1066.0,66.0
68318.0,26,540.0,143.0
68318.0,28,528.0,58.0
68318.0,29,660.0,368.0
68319.0,1,506.0,420.0
68319.0,2,513.0,157.0
68319.0,5,527.0,296.0
68319.0,6,502.0,177.0
68319.0,7,721.0,469.0
68319.0,9,715.0,649.0
68319.0,10,681.0,169.0
68319.0,12,679.0,355.0
68319.0,16,643.0,522.0
68320.0,17,1012.0,333.0
68320.0,26,919.0,383.0
68320.0,28,892.0,163.0
68320.0,29,1132.0,662.0
68324.0,1,2278.0,1512.0
68324.0,2,2290.0,588.0
68324.0,5,2275.0,1110.0
68324.0,6,2260.0,683.0
68324.0,7,2233.0,1360.0
68324.0,9,2200.0,1920.0
68324.0,10,2038.0,519.0
68324.0,12,2029.0,949.0
68324.0,16,1970.0,1319.0
68324.0,17,1305.0,487.0
68324.0,26,920.0,378.0
68324.0,28,899.0,203.0
68324.0,29,1108.0,711.0
68325.0,26,351.0,151.0
68325.0,28,339.0,74.0
68325.0,29,419.0,282.0
68330.0,1,1357.0,314.0
68330.0,5,1336.0,312.0
68330.0,6,2652.0,439.0
68330.0,7,2614.0,995.0
68330.0,9,2511.0,1826.0
68330.0,10,2358.0,359.0
68330.0,12,2322.0,824.0
68330.0,16,1200.0,739.0
68330.0,17,1153.0,331.0
68330.0,19,1159.0,928.0
68330.0,20,1.0,0.0
68330.0,26,1001.0,435.0
68330.0,28,958.0,166.0
68330.0,29,1183.0,698.0
68334.0,1,3669.0,1052.0
68334.0,5,3589.0,1038.0
68334.0,6,2716.0,415.0
68334.0,7,2689.0,1050.0
68334.0,9,2563.0,1919.0
68334.0,10,2377.0,324.0
68334.0,12,2336.0,794.0
68334.0,16,2263.0,1192.0
68334.0,17,2163.0,429.0
68334.0,19,2140.0,1464.0
68334.0,20,1.0,1.0
68334.0,26,977.0,330.0
68334.0,28,909.0,84.0
68334.0,29,1104.0,566.0
68335.0,1,735.0,202.0
68335.0,5,536.0,190.0
68335.0,6,454.0,64.0
68335.0,7,380.0,167.0
68335.0,9,175.0,158.0
68335.0,10,43.0,8.0
68335.0,12,40.0,11.0
68335.0,13,19.0,6.0
68335.0,16,8.0,6.0
68335.0,17,7.0,4.0
68335.0,20,0.0,0.0
68335.0,28,4.0,0.0
68335.0,29,2.0,1.0
68336.0,1,2540.0,1182.0
68336.0,5,2520.0,971.0
68336.0,6,2486.0,534.0
68336.0,7,2476.0,1290.0
68336.0,9,2397.0,1972.0
68336.0,10,2210.0,468.0
68336.0,12,2189.0,851.0
68336.0,16,2124.0,1321.0
68336.0,17,2100.0,662.0
68336.0,26,763.0,327.0
68336.0,28,750.0,167.0
68336.0,29,1020.0,634.0
68339.0,6,1784.0,381.0
68339.0,7,1817.0,891.0
68339.0,9,1749.0,1441.0
68339.0,10,1668.0,267.0
68339.0,12,1650.0,620.0
68339.0,16,1518.0,1004.0
68339.0,17,1486.0,445.0
68339.0,19,1514.0,1237.0
68339.0,20,3.0,0.0
68339.0,26,790.0,319.0
68339.0,28,775.0,127.0
68339.0,29,985.0,636.0
68340.0,26,904.0,401.0
68340.0,28,873.0,176.0
68340.0,29,1067.0,547.0
68341.0,26,668.0,276.0
68341.0,28,640.0,126.0
68341.0,29,864.0,488.0
68342.0,26,505.0,171.0
68342.0,28,480.0,86.0
68342.0,29,642.0,393.0
68348.0,26,1157.0,376.0
68348.0,28,1059.0,132.0
68348.0,29,1318.0,633.0
68349.0,26,992.0,327.0
68349.0,28,889.0,115.0
68349.0,29,1213.0,453.0
68350.0,1,901.0,324.0
68350.0,5,898.0,321.0
68350.0,6,881.0,220.0
68350.0,7,888.0,369.0
68350.0,9,855.0,681.0
68350.0,10,746.0,132.0
68350.0,12,744.0,287.0
68350.0,16,701.0,412.0
68350.0,17,655.0,209.0
68350.0,19,667.0,477.0
68350.0,26,998.0,414.0
68350.0,28,951.0,227.0
68350.0,29,1305.0,670.0
68364.0,1,2491.0,1356.0
68364.0,5,2488.0,1062.0
68364.0,6,929.0,234.0
68364.0,7,921.0,490.0
68364.0,9,887.0,744.0
68364.0,10,838.0,135.0
68364.0,12,825.0,365.0
68364.0,16,811.0,470.0
68364.0,17,769.0,240.0
68364.0,19,786.0,608.0
68364.0,20,1.0,0.0
68364.0,26,685.0,283.0
68364.0,28,670.0,119.0
68364.0,29,905.0,477.0
68365.0,6,2126.0,640.0
68365.0,7,2144.0,1285.0
68365.0,9,2069.0,1763.0
68365.0,10,1918.0,434.0
68365.0,12,1888.0,851.0
68365.0,16,1284.0,904.0
68365.0,17,1235.0,440.0
68365.0,19,1323.0,996.0
68365.0,20,2.0,0.0
68365.0,26,729.0,277.0
68365.0,28,704.0,98.0
68365.0,29,963.0,554.0
68366.0,26,898.0,335.0
68366.0,28,847.0,220.0
68366.0,29,1200.0,554.0
